"customer_key","customer_id","customer_name","segment","city","country","signup_date"
8485,"CUS008485","Anthony Ashley","Consumer","Rotterdam","Netherlands","2024-05-30"
8486,"CUS008486","Jenna Ibarra","Small Business","London","United Kingdom","2021-11-08"
8487,"CUS008487","Michael Bell","Consumer","Birmingham","United Kingdom","2024-10-29"
8488,"CUS008488","Chris Cunningham","Consumer","Glasgow","United Kingdom","2021-04-07"
8489,"CUS008489","Christopher Vega","Corporate","Bristol","United Kingdom","2020-04-12"
8490,"CUS008490","Jonathon Adams","Consumer","London","United Kingdom","2023-04-08"
8491,"CUS008491","Allison Harris MD","Consumer","Paris","France","2025-09-24"
8492,"CUS008492","Tina James","Consumer","Amsterdam","Netherlands","2019-11-08"
8493,"CUS008493","Natalie Smith","Corporate","Berlin","Germany","2022-12-05"
8494,"CUS008494","Nathaniel Daniel","Consumer","Leeds","United Kingdom","2023-01-18"
8495,"CUS008495","Sean Santos","Consumer","Glasgow","United Kingdom","2020-11-02"
8496,"CUS008496","Andrea Stone","Consumer","Nottingham","United Kingdom","2024-03-29"
8497,"CUS008497","Rachael Alvarez","Consumer","Hamburg","Germany","2024-12-07"
8498,"CUS008498","Shannon Ware","Consumer","Madrid","Spain","2023-05-02"
8499,"CUS008499","Jessica Brooks","Consumer","Dublin","Ireland","2019-12-08"
8500,"CUS008500","Matthew Hudson","Consumer","Birmingham","United Kingdom","2023-11-09"
8501,"CUS008501","Jennifer Bennett","Small Business","Barcelona","Spain","2025-01-08"
8502,"CUS008502","Kevin Suarez PhD","Online Reseller","London","United Kingdom","2019-01-29"
8503,"CUS008503","Andrea Floyd","Consumer","Nottingham","United Kingdom","2024-09-08"
8504,"CUS008504","Jeffrey Allen","Small Business","Manchester","United Kingdom","2023-11-06"
8505,"CUS008505","Carlos Harper","Consumer","Glasgow","United Kingdom","2020-12-01"
8506,"CUS008506","Matthew Johnson","Consumer","Birmingham","United Kingdom","2024-06-02"
8507,"CUS008507","Stephanie Hendricks","Consumer","Lyon","France","2019-04-05"
8508,"CUS008508","Christopher Lee","Consumer","Bristol","United Kingdom","2021-03-19"
8509,"CUS008509","Dana French","Consumer","Birmingham","United Kingdom","2019-11-01"
8510,"CUS008510","Kevin Hall","Consumer","Manchester","United Kingdom","2022-08-13"
8511,"CUS008511","Alexander Morales","Consumer","New York","USA","2024-08-17"
8512,"CUS008512","Alyssa Charles","Consumer","Birmingham","United Kingdom","2024-06-27"
8513,"CUS008513","Kylie Mccann","Small Business","London","United Kingdom","2024-08-27"
8514,"CUS008514","Melanie Smith","Corporate","Leeds","United Kingdom","2019-07-22"
8515,"CUS008515","Martha Lee","Corporate","Austin","USA","2021-07-19"
8516,"CUS008516","Spencer Morris","Consumer","Barcelona","Spain","2022-04-19"
8517,"CUS008517","Eric Taylor","Online Reseller","Rotterdam","Netherlands","2021-08-09"
8518,"CUS008518","John Davenport","Small Business","Bristol","United Kingdom","2019-12-11"
8519,"CUS008519","James Bentley","Consumer","Dublin","Ireland","2024-02-05"
8520,"CUS008520","Stephen Peters","Consumer","Lyon","France","2020-07-17"
8521,"CUS008521","John Valentine","Consumer","Hamburg","Germany","2025-02-19"
8522,"CUS008522","Bruce Lane","Consumer","Madrid","Spain","2020-03-18"
8523,"CUS008523","Rebecca Logan","Consumer","London","United Kingdom","2021-03-02"
8524,"CUS008524","Ivan Mccarty","Small Business","Leeds","United Kingdom","2023-04-20"
8525,"CUS008525","Kendra Smith","Small Business","Berlin","Germany","2025-09-09"
8526,"CUS008526","Jeremy Wolf","Consumer","Nottingham","United Kingdom","2019-06-19"
8527,"CUS008527","Carlos Cook","Consumer","Nottingham","United Kingdom","2024-04-05"
8528,"CUS008528","Justin Arellano","Small Business","Lyon","France","2024-04-28"
8529,"CUS008529","Joseph Yu","Consumer","Austin","USA","2019-07-20"
8530,"CUS008530","Alyssa White","Consumer","Lyon","France","2023-12-07"
8531,"CUS008531","Kevin Anderson","Corporate","Hamburg","Germany","2021-03-10"
8532,"CUS008532","Stephen Stark","Consumer","Paris","France","2021-11-08"
8533,"CUS008533","Steven Howell","Corporate","Chicago","USA","2025-10-10"
8534,"CUS008534","Erika Morales","Consumer","Bristol","United Kingdom","2019-11-25"
8535,"CUS008535","Daniel Vargas","Corporate","Madrid","Spain","2020-05-24"
8536,"CUS008536","Bonnie Shepherd","Online Reseller","Glasgow","United Kingdom","2022-01-28"
8537,"CUS008537","Paula Moore","Corporate","Chicago","USA","2024-08-09"
8538,"CUS008538","Kathleen Mckenzie","Consumer","Chicago","USA","2023-09-01"
8539,"CUS008539","Darlene Moore","Consumer","Barcelona","Spain","2025-05-01"
8540,"CUS008540","Jack Ortiz","Consumer","Nottingham","United Kingdom","2019-06-09"
8541,"CUS008541","Ashley Sexton","Consumer","Berlin","Germany","2022-06-09"
8542,"CUS008542","Emily Wilson","Small Business","Leeds","United Kingdom","2024-03-26"
8543,"CUS008543","Cory White","Consumer","New York","USA","2020-09-16"
8544,"CUS008544","Adriana Smith","Consumer","Paris","France","2022-12-04"
8545,"CUS008545","Michael White","Consumer","Barcelona","Spain","2020-10-26"
8546,"CUS008546","George Miller DVM","Consumer","Bristol","United Kingdom","2021-02-15"
8547,"CUS008547","Christopher Warner","Corporate","New York","USA","2022-12-18"
8548,"CUS008548","Angela Clay","Consumer","Paris","France","2024-11-16"
8549,"CUS008549","Jacob Nelson","Small Business","Munich","Germany","2023-01-17"
8550,"CUS008550","Joseph Harvey","Consumer","Lyon","France","2024-02-22"
8551,"CUS008551","Melissa Brown","Consumer","Madrid","Spain","2022-10-22"
8552,"CUS008552","Jennifer Anderson","Consumer","Paris","France","2021-11-10"
8553,"CUS008553","Matthew Smith","Corporate","Glasgow","United Kingdom","2025-06-14"
8554,"CUS008554","Christopher Becker","Consumer","Cork","Ireland","2025-10-19"
8555,"CUS008555","Dawn Jackson","Small Business","Chicago","USA","2022-03-18"
8556,"CUS008556","Sean Sanders","Consumer","Munich","Germany","2024-02-07"
8557,"CUS008557","Dr. Glenn Moss","Consumer","Birmingham","United Kingdom","2023-05-29"
8558,"CUS008558","Renee Harris","Consumer","Chicago","USA","2021-09-09"
8559,"CUS008559","Jacqueline Farley","Corporate","Hamburg","Germany","2023-09-02"
8560,"CUS008560","David Peters","Consumer","Lyon","France","2020-09-29"
8561,"CUS008561","Michael Smith","Online Reseller","Cork","Ireland","2021-07-13"
8562,"CUS008562","Brandon Green","Small Business","Rotterdam","Netherlands","2023-05-19"
8563,"CUS008563","Kristopher Perez","Small Business","Paris","France","2023-08-11"
8564,"CUS008564","Bernard Figueroa","Consumer","London","United Kingdom","2019-08-31"
8565,"CUS008565","Kathryn Garcia","Small Business","Bristol","United Kingdom","2020-01-12"
8566,"CUS008566","Adriana Diaz","Consumer","Bristol","United Kingdom","2022-11-07"
8567,"CUS008567","Krystal Crawford","Consumer","Glasgow","United Kingdom","2023-07-02"
8568,"CUS008568","Dr. Maureen Johnson","Consumer","Glasgow","United Kingdom","2023-09-15"
8569,"CUS008569","Benjamin Anderson","Consumer","London","United Kingdom","2024-02-25"
8570,"CUS008570","Justin Dunn","Consumer","Manchester","United Kingdom","2023-01-27"
8571,"CUS008571","Beth Perez","Corporate","New York","USA","2022-06-09"
8572,"CUS008572","Keith Wilkinson","Consumer","Glasgow","United Kingdom","2020-08-26"
8573,"CUS008573","Laura Rosales","Consumer","Nottingham","United Kingdom","2021-12-22"
8574,"CUS008574","Lauren Wagner","Consumer","Rotterdam","Netherlands","2025-05-14"
8575,"CUS008575","Ashley Nichols","Consumer","Bristol","United Kingdom","2019-11-28"
8576,"CUS008576","Susan Rocha","Consumer","Lyon","France","2022-05-14"
8577,"CUS008577","Angela Kirby","Consumer","Birmingham","United Kingdom","2023-02-12"
8578,"CUS008578","Maria Miller","Consumer","Birmingham","United Kingdom","2023-07-29"
8579,"CUS008579","Valerie Mckee","Corporate","Leeds","United Kingdom","2020-12-12"
8580,"CUS008580","Ronald Stevens","Consumer","Barcelona","Spain","2025-07-30"
8581,"CUS008581","Ashley Conner","Online Reseller","Hamburg","Germany","2020-12-11"
8582,"CUS008582","Clifford Hoffman","Consumer","Bristol","United Kingdom","2021-05-28"
8583,"CUS008583","David Jenkins","Consumer","Lyon","France","2025-05-23"
8584,"CUS008584","Gregory Miller","Consumer","Chicago","USA","2019-01-09"
8585,"CUS008585","Cynthia Jones","Small Business","Manchester","United Kingdom","2021-12-05"
8586,"CUS008586","Kenneth Davila","Consumer","Bristol","United Kingdom","2024-12-06"
8587,"CUS008587","Julie Cole","Consumer","Manchester","United Kingdom","2025-05-18"
8588,"CUS008588","Maria Erickson","Small Business","Bristol","United Kingdom","2019-07-19"
8589,"CUS008589","Christopher Walton","Small Business","Leeds","United Kingdom","2025-04-03"
8590,"CUS008590","Mark Gonzalez","Corporate","Manchester","United Kingdom","2019-11-09"
8591,"CUS008591","Shannon Dean","Consumer","Birmingham","United Kingdom","2021-10-25"
8592,"CUS008592","Jon Munoz","Small Business","Manchester","United Kingdom","2021-09-04"
8593,"CUS008593","Heidi Rodriguez","Corporate","Austin","USA","2023-04-22"
8594,"CUS008594","Nicole York","Consumer","Barcelona","Spain","2019-07-14"
8595,"CUS008595","Joseph Rhodes","Small Business","Madrid","Spain","2023-08-30"
8596,"CUS008596","Christopher Moon","Corporate","Leeds","United Kingdom","2025-08-15"
8597,"CUS008597","Robert Nelson","Consumer","Bristol","United Kingdom","2025-09-02"
8598,"CUS008598","Alicia Phillips","Corporate","Berlin","Germany","2022-06-21"
8599,"CUS008599","Kevin Barnes","Small Business","Berlin","Germany","2019-09-19"
8600,"CUS008600","Andre Williams","Corporate","Cork","Ireland","2019-06-01"
8601,"CUS008601","Kyle Barnes","Consumer","Nottingham","United Kingdom","2021-12-26"
8602,"CUS008602","Darren Perry","Corporate","Manchester","United Kingdom","2020-02-24"
8603,"CUS008603","Christopher Reyes","Consumer","London","United Kingdom","2020-07-22"
8604,"CUS008604","Melissa Taylor","Consumer","New York","USA","2019-06-30"
8605,"CUS008605","Kirk Livingston","Small Business","Manchester","United Kingdom","2021-02-05"
8606,"CUS008606","Richard Hall","Consumer","Barcelona","Spain","2025-01-25"
8607,"CUS008607","Angela Bernard","Consumer","Glasgow","United Kingdom","2021-07-18"
8608,"CUS008608","Lori Brown","Small Business","Paris","France","2019-09-04"
8609,"CUS008609","Gary Owens","Consumer","Berlin","Germany","2025-02-22"
8610,"CUS008610","Michael Goodwin","Consumer","Manchester","United Kingdom","2024-03-07"
8611,"CUS008611","Clarence Collins","Corporate","Munich","Germany","2024-01-29"
8612,"CUS008612","John Cline","Consumer","Cork","Ireland","2019-09-10"
8613,"CUS008613","Wayne Smith","Consumer","Lyon","France","2022-01-09"
8614,"CUS008614","Austin Adams","Consumer","Leeds","United Kingdom","2024-05-02"
8615,"CUS008615","Rebecca Robinson","Consumer","Leeds","United Kingdom","2024-12-24"
8616,"CUS008616","Joseph Mclaughlin","Corporate","Madrid","Spain","2022-12-20"
8617,"CUS008617","Eric Moore","Consumer","Berlin","Germany","2022-08-12"
8618,"CUS008618","Dana Bauer","Small Business","Austin","USA","2022-01-24"
8619,"CUS008619","Pamela Jensen","Corporate","Cork","Ireland","2023-11-25"
8620,"CUS008620","Susan Olson","Small Business","Glasgow","United Kingdom","2025-10-29"
8621,"CUS008621","Timothy Bird","Consumer","Dublin","Ireland","2022-07-11"
8622,"CUS008622","Kurt Clarke","Corporate","Cork","Ireland","2025-09-26"
8623,"CUS008623","Randy Martin","Consumer","Paris","France","2023-11-15"
8624,"CUS008624","Nicholas Young","Corporate","Manchester","United Kingdom","2020-02-13"
8625,"CUS008625","Andrew Harris","Consumer","Birmingham","United Kingdom","2022-01-21"
8626,"CUS008626","Alexis Johnson","Consumer","Austin","USA","2019-01-19"
8627,"CUS008627","Amy Turner","Corporate","New York","USA","2021-08-26"
8628,"CUS008628","Austin Pittman","Consumer","Glasgow","United Kingdom","2019-04-15"
8629,"CUS008629","Charles Gordon","Small Business","Rotterdam","Netherlands","2023-08-06"
8630,"CUS008630","Omar Nguyen","Consumer","Munich","Germany","2019-03-03"
8631,"CUS008631","Todd Klein","Consumer","Rotterdam","Netherlands","2022-06-12"
8632,"CUS008632","Martin Martinez","Consumer","Lyon","France","2024-06-14"
8633,"CUS008633","Linda Ramsey","Small Business","Nottingham","United Kingdom","2019-12-23"
8634,"CUS008634","Morgan Ramos","Consumer","Birmingham","United Kingdom","2023-05-15"
8635,"CUS008635","Scott Shah","Consumer","London","United Kingdom","2022-03-16"
8636,"CUS008636","Craig Blanchard","Small Business","Madrid","Spain","2020-06-19"
8637,"CUS008637","Jennifer Smith","Corporate","Rotterdam","Netherlands","2019-09-07"
8638,"CUS008638","Daniel Strickland","Consumer","Dublin","Ireland","2023-03-10"
8639,"CUS008639","Catherine Esparza","Small Business","London","United Kingdom","2021-09-27"
8640,"CUS008640","Jose Grant","Small Business","Cork","Ireland","2025-08-16"
8641,"CUS008641","Jesus Wright","Consumer","Glasgow","United Kingdom","2023-09-06"
8642,"CUS008642","Kayla Mcclain","Small Business","Barcelona","Spain","2022-08-14"
8643,"CUS008643","Timothy Hall","Consumer","Dublin","Ireland","2021-10-29"
8644,"CUS008644","Mark Massey","Small Business","Hamburg","Germany","2022-12-15"
8645,"CUS008645","Christopher Hall","Consumer","Austin","USA","2019-11-08"
8646,"CUS008646","Ryan Hernandez","Online Reseller","Manchester","United Kingdom","2025-03-06"
8647,"CUS008647","Taylor Smith","Consumer","Chicago","USA","2025-08-24"
8648,"CUS008648","Jacqueline Klein","Consumer","Amsterdam","Netherlands","2024-07-07"
8649,"CUS008649","Anthony Hall","Small Business","New York","USA","2024-05-21"
8650,"CUS008650","Thomas Ross","Small Business","Hamburg","Germany","2022-01-26"
8651,"CUS008651","Roberto Murphy","Consumer","Munich","Germany","2020-10-25"
8652,"CUS008652","Katherine Davis","Consumer","Birmingham","United Kingdom","2021-11-09"
8653,"CUS008653","Erika Villarreal","Consumer","Paris","France","2021-07-06"
8654,"CUS008654","Kevin Burch","Consumer","Lyon","France","2023-11-28"
8655,"CUS008655","Melissa Hill","Consumer","Birmingham","United Kingdom","2020-01-03"
8656,"CUS008656","Matthew Mcdaniel","Consumer","Bristol","United Kingdom","2020-06-11"
8657,"CUS008657","Glen Torres","Corporate","Leeds","United Kingdom","2022-08-03"
8658,"CUS008658","Marc Watson","Consumer","Cork","Ireland","2025-02-03"
8659,"CUS008659","Brandon Flores","Online Reseller","Bristol","United Kingdom","2025-10-27"
8660,"CUS008660","Robin Pugh","Corporate","Rotterdam","Netherlands","2022-09-28"
8661,"CUS008661","Angela Davis","Consumer","Manchester","United Kingdom","2022-07-03"
8662,"CUS008662","William Beltran","Corporate","Leeds","United Kingdom","2019-03-31"
8663,"CUS008663","Alex Baldwin","Consumer","Birmingham","United Kingdom","2019-04-02"
8664,"CUS008664","Michael Carr","Consumer","London","United Kingdom","2023-07-28"
8665,"CUS008665","Philip Jones","Corporate","Birmingham","United Kingdom","2024-11-22"
8666,"CUS008666","Julie Cook","Consumer","Cork","Ireland","2021-01-05"
8667,"CUS008667","Peter Howard DVM","Online Reseller","Lyon","France","2021-02-11"
8668,"CUS008668","Jenna Salinas","Consumer","Paris","France","2025-11-15"
8669,"CUS008669","Jose Banks","Small Business","Nottingham","United Kingdom","2023-04-25"
8670,"CUS008670","Mrs. Alicia Bowers","Consumer","London","United Kingdom","2021-08-05"
8671,"CUS008671","Jason Bruce","Consumer","Glasgow","United Kingdom","2022-02-26"
8672,"CUS008672","Michael Herrera","Consumer","Bristol","United Kingdom","2023-09-15"
8673,"CUS008673","Travis Reynolds","Consumer","Lyon","France","2021-01-10"
8674,"CUS008674","Adam Maxwell","Consumer","Paris","France","2024-04-14"
8675,"CUS008675","Todd Edwards","Corporate","Madrid","Spain","2019-10-01"
8676,"CUS008676","Anthony Lawson","Small Business","London","United Kingdom","2024-06-11"
8677,"CUS008677","Kathryn Howard","Online Reseller","Austin","USA","2024-08-04"
8678,"CUS008678","Linda Murray","Consumer","Barcelona","Spain","2023-09-01"
8679,"CUS008679","Colton Lewis","Consumer","Leeds","United Kingdom","2023-01-02"
8680,"CUS008680","Allison Mahoney","Corporate","Manchester","United Kingdom","2019-08-27"
8681,"CUS008681","Preston Johnson","Consumer","Birmingham","United Kingdom","2022-09-17"
8682,"CUS008682","Thomas Hubbard","Consumer","Austin","USA","2023-01-07"
8683,"CUS008683","Brendan Williams","Consumer","Austin","USA","2019-07-26"
8684,"CUS008684","Charles Guerra","Consumer","Birmingham","United Kingdom","2022-07-14"
8685,"CUS008685","Kristin Medina","Small Business","London","United Kingdom","2025-01-10"
8686,"CUS008686","Douglas Dickson","Consumer","Berlin","Germany","2021-10-18"
8687,"CUS008687","Brian Mays","Consumer","Nottingham","United Kingdom","2019-10-14"
8688,"CUS008688","Ashley Rasmussen","Consumer","Bristol","United Kingdom","2022-10-09"
8689,"CUS008689","Joseph Gomez","Consumer","New York","USA","2020-08-09"
8690,"CUS008690","Melinda Cantu","Consumer","Nottingham","United Kingdom","2023-09-27"
8691,"CUS008691","Amber Bell","Consumer","Leeds","United Kingdom","2020-03-10"
8692,"CUS008692","Kevin Cook","Corporate","Nottingham","United Kingdom","2022-05-01"
8693,"CUS008693","Justin Blake","Consumer","Birmingham","United Kingdom","2020-10-05"
8694,"CUS008694","Christopher Johnson","Online Reseller","Leeds","United Kingdom","2025-04-22"
8695,"CUS008695","Christopher Freeman","Corporate","Barcelona","Spain","2024-01-31"
8696,"CUS008696","Misty Lucero","Consumer","Lyon","France","2020-12-14"
8697,"CUS008697","Michael Hancock","Consumer","Berlin","Germany","2022-09-02"
